cellule ;charge_CCE;charge_PRB;CQI;débit;NBR_UE;Trafic ;congested ;rsrp;sinr;bler_dl;ho_success_rate;ue_speed;call_drop_rate_pct;status
20677;3,362607679;5,444444444;13,43039908;29,24597359;1,004463218;0,087877989;0;-103,79;-1,93;15;70;22,7;2,28;BAD_HANDOVER
20678;7,237032903;14;12,50300006;29,24865723;1,117257535;2,28489089;0;-101,69;1,51;13,58;70;117,5;1,93;BAD_HANDOVER
20679;5,149954082;6,333333333;13,74217885;29,25208282;0,989430189;0,49682045;0;-96,11;-0,64;14,97;70;88,1;2,05;BAD_HANDOVER
20680;5,818698761;8,5;10,45564559;29,252388;1,023972419;0,645738363;0;-92,09;3,22;10,47;76,23;54,9;1,29;BAD_HANDOVER
20681;4,884213708;6,5;13,11825352;29,2666378;0,989654109;0,324721694;0;-94,62;2,02;13,54;70;119,2;1,72;BAD_HANDOVER
20682;28,24070329;90,33333333;10,17404549;29,29186058;1,204947098;14,49269664;0;-89,81;4,19;11,42;72,1;82,4;3,68;BAD_HANDOVER
20683;7,076394919;12,16666667;11,28701426;29,2930336;1,121956164;1,7778759;0;-89,85;3,17;11,35;73,71;27,8;1,55;BAD_HANDOVER
20684;4,616306228;7,333333333;12,89545628;29,31233597;1,038759932;0,812198281;0;-86,75;2,49;12,42;70;113,7;1,63;BAD_HANDOVER
20685;4,168722289;16;13,08288915;29,38166618;1,266943691;3,794278979;0;-100,41;-0,78;15;70;16,5;1,91;BAD_HANDOVER
20686;5,284990159;7,5;12,74675131;29,40122032;0,992578169;0,796852708;0;-93,77;0,66;13,5;70;31,8;1,64;BAD_HANDOVER
20687;4,353477611;6,166666667;11,85055024;29,40499496;1,010810252;0,342844129;0;-96,63;-1,3;14,43;70;115,4;2,13;BAD_HANDOVER
20688;3,217391014;6,166666667;12,78032751;29,40608788;1,003358517;0,558191419;0;-90,33;2,13;11,63;72,68;21,2;1,73;BAD_HANDOVER
20689;4,791745373;6,333333333;12,31661165;29,41356277;1,012109484;0,469485402;0;-89,82;3,36;7,97;81,04;87,7;1,34;GOOD_CELL
20690;4,625223067;6,833333333;11,86043301;29,42427063;0,99316611;0,538311481;0;-93,54;2,94;12,92;70;33;1,46;BAD_HANDOVER
20691;6,057380068;9,5;12,8933423;29,4396801;1,03668172;1,11875546;0;-94,33;1,31;13,36;70;53,8;1,91;BAD_HANDOVER
20692;11,06860688;24,66666667;11,0600261;29,45726776;1,239112674;5,027739644;0;-86,36;4,05;11,84;70;39,7;1,45;BAD_HANDOVER
20693;16,76449783;53,83333333;10,79467944;29,46153069;1,010355779;6,838021517;0;-99,02;-0,07;13,04;70;19,5;2,52;BAD_HANDOVER
20694;5,210062855;8,333333333;12,13753769;29,52278709;1,03680109;1,35461688;0;-94,08;2,23;11,52;70;105,4;1,62;BAD_HANDOVER
20695;5,310944983;6,833333333;12,35519191;29,53514481;0,981651439;0,501997709;0;-102,33;-1,47;15;70;55,4;2,26;BAD_HANDOVER
20696;3,745683915;5,666666667;13,50530112;29,55372238;0,939619384;0,225435019;0;-96,68;0,05;12,63;70;112,1;1,85;BAD_HANDOVER
20697;4,673716667;5,333333333;13,10683776;29,56212425;0,882753404;0,045238614;0;-99,55;1,76;11,14;70,51;19,2;1,82;BAD_HANDOVER
20698;4,052869637;5,666666667;13,94214255;29,56775475;0,755647823;0,125081897;0;-103;-4,34;15;70;78,4;2,32;BAD_HANDOVER
20699;3,577009896;5,333333333;14,89398632;29,57232857;1;0,096311092;0;-97,51;0,37;13,14;70;55,2;1,89;BAD_HANDOVER
20700;13,58650046;39,83333333;12,07901804;29,60305405;1,231681043;6,857420325;0;-102,9;-0,35;14;70;49,1;2,05;BAD_HANDOVER
20701;3,78419714;5;12,25479028;29,62411308;0,951274363;0,004481435;0;-90,28;1,74;11,61;74,63;80,3;1,58;BAD_HANDOVER
20702;5,63506773;9,166666667;12,62242065;29,63458633;1,092387972;1,353366613;0;-94,25;2,22;10,73;72,54;112,5;1,65;BAD_HANDOVER
20703;5,601562338;9;13,86838285;29,63788986;1,001116071;1,001467586;0;-97,63;1,95;12,98;70;80,1;1,86;BAD_HANDOVER
20704;5,872088663;7,666666667;11,36493495;29,67367554;0,996451056;0,632670641;0;-102,63;1,04;12,38;70;33,4;1,72;BAD_HANDOVER
20705;5,378686192;8,166666667;12,60138513;29,67695045;1,073143259;1,513354659;0;-91,48;3,28;12,76;70,27;82,1;1,69;BAD_HANDOVER
20706;4,954759905;9,333333333;13,43381754;29,69783592;1,071536016;1,404696465;0;-84,27;2,79;10,78;74,32;12,9;1,66;BAD_HANDOVER
20707;5,014967665;8;12,56919565;29,71713066;1,060658573;1,045121908;0;-85,8;6,39;7,58;81,77;82,2;1,32;GOOD_CELL
20708;4,654196186;6,5;12,7338225;29,72119522;1,051146851;0,718320012;0;-105,57;-1,94;15;70;119,9;2,45;BAD_HANDOVER
20709;3,241293326;5,166666667;14,81913207;29,73478508;0,961677804;0,042340994;0;-96,95;-1,43;14,44;70;110,1;1,94;BAD_HANDOVER
20710;7,862668264;14,66666667;12,39219349;29,7397747;1,070788221;2,030457616;0;-103,29;-0,65;12,62;72,74;10,7;2,15;BAD_HANDOVER
20711;5,912454954;9,5;11,95963045;29,81514931;1,050653653;1,371962547;0;-88,83;3,46;10,44;77,3;10,3;1,62;BAD_HANDOVER
20712;14,64528974;33,83333333;11,54323045;29,82785225;1,259444035;6,63713336;0;-92,03;2,38;11,52;72,27;95,9;1,47;BAD_HANDOVER
20713;5,247968051;6,833333333;11,64586173;29,82821274;1,064881343;0,612376332;0;-89,56;2,87;10,26;75,03;14,3;1,5;BAD_HANDOVER
20714;8,828381713;22,33333333;11,81714064;29,88645935;1,072645024;3,505997777;0;-95,05;2,78;13,18;70;51;1,81;BAD_HANDOVER
20715;4,907844256;6;12,81523162;29,90155792;1,000689821;0,237861991;0;-85,82;4,86;8,51;78,7;1,9;1,26;BAD_HANDOVER
20716;4,896283639;6,666666667;13,05349353;29,90193176;1,016480861;0,453663349;0;-106,97;-4;15;70;15,9;2,66;BAD_HANDOVER
20717;5,109294342;10;13,44122812;29,91524124;1,051033197;0,945025563;0;-98,14;2,02;11,13;71,9;52,4;1,53;BAD_HANDOVER
20718;6,044216049;13,83333333;12,04988241;29,92540359;0,974849864;1,522421241;0;-93,67;-1,28;14,44;70;89,1;2,24;BAD_HANDOVER
20719;4,19987208;5,333333333;11,86623458;29,93730545;0,963484792;0,129101515;0;-100,17;-0,81;14,55;70;17,9;2,29;BAD_HANDOVER
20720;4,982475542;8,333333333;12,78021783;29,94348145;1,052192057;0,793812394;0;-91,9;1,52;9,99;71,95;97;1,47;BAD_HANDOVER
20721;3,275828016;13,83333333;11,91997831;29,94699097;0,995742745;1,710892439;0;-94,51;1,98;13,43;70;21,6;1,77;BAD_HANDOVER
20722;12,88065938;62,5;11,46051084;29,98065567;1,044835325;9,079481006;0;-99,14;0,87;12,24;71,84;8,9;2,82;BAD_HANDOVER
20723;7,656962276;17,33333333;12,46444372;29,99487114;1,194768327;3,676418781;0;-101,8;-2,08;15;70;110,3;2,3;BAD_HANDOVER
20724;3,617847294;10;12,32796449;30,01159096;1,147624036;2,183317304;0;-97,17;1,28;12,53;70;28,5;1,68;BAD_HANDOVER
20725;6,702371948;10,66666667;11,99896556;30,03254509;0,999502414;1,373570681;0;-86,9;3,46;10,5;75,86;88,9;1,44;BAD_HANDOVER
20726;3,37173841;5,833333333;11,08903692;30,05865288;0,942747421;0,134587646;0;-98,19;-0,09;14,82;70;11,4;2,17;BAD_HANDOVER
20727;3,300347244;9,666666667;10,98969306;30,06287575;0,976835087;0,815914273;0;-95,4;1,41;13,23;70;36,5;1,77;BAD_HANDOVER
20728;5,795044871;9,166666667;11,53070269;30,06601906;1,035393098;1,19666481;0;-83,97;3,78;11,36;71,37;12,2;1,55;BAD_HANDOVER
20729;3,20430237;7,5;12,55626269;30,08358955;0,960203277;0,493294954;0;-89,13;2,21;11,62;70;40,3;1,62;BAD_HANDOVER
20730;5,270201968;8,833333333;14,48193198;30,10007668;0,9761341;0,615367055;0;-86,73;5,73;8,79;78,07;74;1,25;BAD_HANDOVER
20731;3,34296916;6,5;13,51226049;30,10187149;1,020428096;0,618590236;0;-94,98;2,72;11,16;73,84;113,4;1,45;BAD_HANDOVER
20732;7,741948186;11,66666667;10,5819053;30,10458755;1,010127252;1,287918568;0;-97,4;0,12;13,24;70;2,7;1,9;BAD_HANDOVER
20733;4,347659052;7,166666667;14,92132234;30,10705185;1,041066738;1,011291027;0;-104,58;-2,05;15;70;52,1;2,53;BAD_HANDOVER
20734;6,057291869;31,5;13,60755018;30,10759926;1,102790616;4,969708681;0;-92,81;2,83;10,44;73,93;100;1,65;BAD_HANDOVER
20735;6,116260558;8,5;11,62752836;30,12373734;0,998407977;0,957120657;0;-96,14;1,18;13,37;70;17,5;1,61;BAD_HANDOVER
20736;8,604429435;12,33333333;10,51119355;30,15266037;1,063829595;1,694321513;0;-85,1;3,85;11,59;71,11;80,5;1,38;BAD_HANDOVER
20737;3,585238899;7,666666667;13,02168542;30,15349579;1,052273698;0,646384001;0;-93,63;2,1;12,24;70,01;6;1,51;BAD_HANDOVER
20738;3,272179466;6,166666667;9,371720622;30,17069054;0,924448349;0,25736022;0;-94,15;1,2;12,24;72,82;27,2;1,74;BAD_HANDOVER
20739;6,61013331;17,66666667;10,72833809;30,17105675;1,034572527;2,268394709;0;-86,36;5,25;7,37;80,5;104,6;1,16;GOOD_CELL
20740;4,523682635;6,5;11,65936795;30,1844902;1,01381869;0,632255912;0;-91,31;1,26;14,16;70;60,1;1,81;BAD_HANDOVER
20741;3,525673683;5,666666667;11,57323221;30,18839073;0,933043018;0,139502168;0;-92,65;2,25;12,47;70;73,7;1,55;BAD_HANDOVER
20742;6,358383129;10,33333333;12,47648233;30,22829247;1,088918217;1,938517213;0;-102,33;-0,23;13,81;70;97,2;2;BAD_HANDOVER
20743;5,298237451;5,666666667;12,57256206;30,23364639;1,005602241;0,31521821;0;-91,83;1,62;10,85;71,98;103;1,65;BAD_HANDOVER
20744;8,694206929;30,16666667;13,034435;30,25361633;1,373620645;6,329154491;0;-93,9;1,98;12,47;70;81,5;1,54;BAD_HANDOVER
20745;5,102062203;10,33333333;12,7758655;30,28359413;1,055648347;1,544708729;0;-95,16;1,48;12,15;70,85;39,1;1,75;BAD_HANDOVER
20746;3,361557454;6;11,17844439;30,29437828;0,994354684;0,354943633;0;-97,08;2,15;11,73;70;108,8;1,71;BAD_HANDOVER
20747;4,435259135;8,166666667;14,38300008;30,33059311;1,012833525;0,862338066;0;-96,97;1,95;10,87;72,29;19,7;1,54;BAD_HANDOVER
20748;4,181191132;6,166666667;13,14238027;30,39765167;1,021861526;0,572842598;0;-105,15;-0,35;14,95;70;0,4;2,17;BAD_HANDOVER
20749;6,067165568;8,833333333;11,55039727;30,4342823;1,072931751;1,42465508;0;-103,07;0,05;14,68;70;98,1;2,17;BAD_HANDOVER
20750;5,920773086;6,666666667;12,80473374;30,45207214;1,02006775;0,518148661;0;-92,09;2,88;9,66;71,46;2,2;1,56;BAD_HANDOVER
20751;6,189777812;12,33333333;9,766576563;30,4546299;1,049131431;1,639624119;0;-100,41;-0,36;13,54;70;75,2;1,9;BAD_HANDOVER
20752;4,903967235;6,666666667;11,0130875;30,47023201;1,002105458;0,471971035;0;-96,48;1,1;13,05;70;53,4;1,82;BAD_HANDOVER
20753;7,5582157;20;12,46769155;30,47100449;1,209705636;3,765199184;0;-97,81;1,05;13,91;70;26,6;1,93;BAD_HANDOVER
20754;3,320621613;5,5;13,28157277;30,49713135;0,979825776;0,208620071;0;-96,69;1,72;12,99;70;8,8;1,82;BAD_HANDOVER
20755;4,619886651;6,833333333;14,92059074;30,52001572;0,992018688;0,482056141;0;-86,14;3,41;11,24;72,96;12;1,53;BAD_HANDOVER
20756;4,802010136;7,5;13,66671539;30,52330971;1,020624539;0,87672472;0;-96,06;1,39;11,77;72,43;29;1,68;BAD_HANDOVER
20757;4,561572155;6,5;13,0479232;30,53709793;0,972437396;0,581291318;0;-92,32;0,93;15;70;114,6;1,91;BAD_HANDOVER
20758;5,815910926;13,66666667;11,87742427;30,55308342;1,056658552;1,946004391;0;-100,66;-0,41;13,65;70;94,4;2,07;BAD_HANDOVER
20759;5,839867482;10;11,28666429;30,56005287;1,065087455;1,286660552;0;-97,51;1,05;13,23;70;104,4;1,93;BAD_HANDOVER
20760;5,696002667;12,5;12,40257613;30,56033516;1,03521005;2,072043061;0;-92,6;2,25;11,39;71,95;70,1;1,65;BAD_HANDOVER
20761;5,135678973;10;14,38681409;30,5741024;1,050245144;1,538828731;0;-92,02;2,93;10,77;71,5;17,1;1,55;BAD_HANDOVER
20762;11,34812359;23,66666667;11,64640733;30,59141922;1,107949058;3,719228268;0;-90,87;4,06;11,83;70;20,5;1,59;BAD_HANDOVER
20763;4,732339711;6,333333333;12,46277532;30,61270332;1,028708904;0,466565371;0;-91,03;2,85;10,46;76,04;53,4;1,53;BAD_HANDOVER
20764;5,561413894;8,333333333;12,95017399;30,61777878;1,071124586;2,034777641;0;-91,01;3,01;11,78;71,76;56,3;1,59;BAD_HANDOVER
20765;4,970727423;7,5;11,77163423;30,63631248;1,018382561;0,855636358;0;-97,69;-1,64;15;70;73,1;2,21;BAD_HANDOVER
20766;4,429230175;8,5;11,78157762;30,6383667;0,98325746;0,594800711;0;-95,22;0,47;12,19;70;66,4;1,67;BAD_HANDOVER
20767;6,736370359;16,80327869;11,74203513;30,64899254;1,058885455;2,216004848;0;-92,88;0,98;13,55;70;96,7;1,84;BAD_HANDOVER
20768;4,861400588;8,666666667;13,60591506;30,64964294;1,034214319;0,783924341;0;-98,81;1,76;12,11;72,47;91,9;1,86;BAD_HANDOVER
20769;4,685601596;6,666666667;9,468057941;30,67741203;1,008188503;0,50744617;0;-102,32;0,08;12,99;70;61,3;1,98;BAD_HANDOVER
20770;5,623088488;9,166666667;10,94958235;30,70241928;1,037077251;0,873960018;0;-94,81;3,53;9,5;76,39;91;1,61;BAD_HANDOVER
20771;5,646587824;7,833333333;13,00861527;30,70409393;1,010177423;0,745856285;0;-100,76;1,62;12,28;70;68,3;1,73;BAD_HANDOVER
20772;3,500235005;6,166666667;12,73677932;30,73002625;1,023953259;0,5405792;0;-95,34;2,8;12,18;70;117,6;1,66;BAD_HANDOVER
20773;4,607158086;24,66666667;11,1599959;30,75177956;1,068334798;3,35951674;0;-93,75;0,95;11,49;70;8;1,87;BAD_HANDOVER
20774;4,558780799;6;12,15732366;30,760149;1,003115457;0,597417951;0;-100,82;-0,16;11,78;70;40,8;1,64;BAD_HANDOVER
20775;5,608385742;9,5;12,60630629;30,76146507;1,078294104;1,586025834;0;-94,11;2,57;11,29;70;97,7;1,45;BAD_HANDOVER
20776;4,576065278;6,333333333;11,52547686;30,76597977;1,024179607;0,48235786;0;-99,31;3,3;9,21;78,86;16,2;1,15;BAD_HANDOVER
20777;5,3305556;5,5;11,41710408;30,78434372;1,000022783;0,161081314;0;-97,27;-2,14;15;70;108,8;2,22;BAD_HANDOVER
20778;3,584679667;11,33333333;10,23385986;30,78874207;1,04619223;1,292798519;0;-90,65;2,85;11,14;70,71;39,7;1,66;BAD_HANDOVER
20779;9,966804449;24;10,90265605;30,79271698;1,162079665;4,557278156;0;-94,39;3,94;10,19;71,5;104,7;1,4;BAD_HANDOVER
20780;4,524904067;8,5;11,33285858;30,80151367;0,963855759;0,758166075;0;-93,35;2,23;11,93;70,8;109;1,8;BAD_HANDOVER
20781;12,40044477;38,33333333;12,11704251;30,8031292;1,379576484;8,870078087;0;-93,01;2,07;12,07;71,98;63,6;1,79;BAD_HANDOVER
20782;5,952735491;11,5;10,91762687;30,86320496;1,018022144;1,480351448;0;-89,02;4,7;9,08;78,08;18,3;1,31;BAD_HANDOVER
20783;4,448028192;6,166666667;13,38271617;30,87689018;1,021499121;0,626974821;0;-95,99;1,86;11,63;70;75,8;1,67;BAD_HANDOVER
20784;5,230705457;6;12,49701027;30,9321003;1,001765836;0,213371038;0;-98,34;-0,36;13,68;70;47;1,93;BAD_HANDOVER
20785;4,153258949;5,166666667;12,48968441;30,9782505;1,00105713;0,164359689;0;-98,8;0,87;12,19;70;98,5;1,64;BAD_HANDOVER
20786;5,394476894;8,333333333;12,64802606;31,00204277;1,073734795;1,585468769;0;-100,25;1,03;13,51;70;96,2;1,83;BAD_HANDOVER
20787;7,143321941;36,83333333;12,27857397;31,00217628;1,11996784;7,264098644;0;-102,31;-0,29;15;70;19,8;2,15;BAD_HANDOVER
20788;4,05965692;6,333333333;10,97660251;31,00813675;1,035902479;1,12926054;0;-100,48;0,84;13,03;70;60,8;1,79;BAD_HANDOVER
20789;4,679687185;7,666666667;12,97805208;31,02205276;1,0525492;0,746058106;0;-95,37;0,46;13,32;70;23,3;1,87;BAD_HANDOVER
20790;3,429763068;8,666666667;12,20307454;31,02358818;1,102945401;1,405790329;0;-96,01;0,92;13,23;70;19,8;1,87;BAD_HANDOVER
20791;9,655593891;15,83333333;12,89609365;31,02470779;1,219269064;4,568016529;0;-93,07;1,6;11,85;70;110,3;1,76;BAD_HANDOVER
20792;13,55009722;38,66666667;12,43626813;31,02828407;1,488952569;10,29181099;0;-96,37;-0,72;14,22;70;34;2,02;BAD_HANDOVER
20793;4,977789402;13,5;14,02107927;31,04053879;0,918940251;1,193364501;0;-100,33;-1,75;15;70;95,1;2,07;BAD_HANDOVER
20794;3,876105592;5,166666667;14,32313477;31,04153824;0,983531565;0,047695637;0;-92,48;0,62;13,77;70;88,1;1,78;BAD_HANDOVER
20795;4,222562708;12,83333333;12,68076787;31,09218407;1,080152251;1,953280687;0;-92,58;-0,49;14,58;70;20,1;2,05;BAD_HANDOVER
20796;8,983209222;17,33333333;10,49929373;31,11707878;1,056222784;2,119810462;0;-101,76;0;13,57;70;98,1;2,16;BAD_HANDOVER
20797;4,411596033;5,5;12,80227177;31,15949059;0,968992154;0,298203826;0;-91,67;1,66;11,17;70;67,1;1,67;BAD_HANDOVER
20798;5,708780738;14,83333333;12,37586727;31,21087646;1,015920951;1,578330636;0;-89,44;3,68;10,19;73,43;44;1,36;BAD_HANDOVER
20799;3,191727241;7;12,91769653;31,21725655;1;0,596430421;0;-90,44;3,29;11,93;71,34;103,9;1,51;BAD_HANDOVER
20800;4,95093818;6;12,85682784;31,24623871;0,989106251;0,271574497;0;-92,72;1,71;12,33;71,9;107,8;1,65;BAD_HANDOVER
20801;4,417403167;6;12,02999775;31,26148033;0,998314255;0,326630473;0;-97,15;1,67;12,71;70;97,3;1,92;BAD_HANDOVER
20802;3,507628655;8,666666667;11,85048391;31,28315163;1,072143906;1,445655704;0;-104,85;-1,15;13,53;70;37,3;2,35;BAD_HANDOVER
20803;6,478115238;13,66666667;11,42431868;31,2960968;1,029463691;1,857804298;0;-90,68;3,15;11,31;73,9;85,8;1,56;BAD_HANDOVER
20804;8,147995751;19,83333333;12,25564681;31,31314468;1,157598246;3,746322989;0;-90,92;3,04;11,05;72;96,3;1,49;BAD_HANDOVER
20805;6,562039658;14,83333333;11,87790613;31,34686279;1,068034513;2,435371518;0;-78,04;6,18;8,03;81,99;87,5;1,04;GOOD_CELL
20806;4,702232503;5,833333333;13,1777095;31,36875534;1,005333636;0,331277609;0;-93,94;3,78;10,38;72,56;98,4;1,42;BAD_HANDOVER
20807;5,239521149;7,5;12,64244492;31,37084198;1,000060147;0,062179923;0;-92,76;5,56;7,63;76,12;23,4;0,93;BAD_HANDOVER
20808;5,399307813;7,5;12,48772258;31,37379646;1,031518917;0,566224575;0;-95,91;2,74;12,76;70;52,5;1,56;BAD_HANDOVER
20809;3,995324598;5,333333333;14,46483972;31,40661049;1,002794006;0,147811532;0;-96,89;1,02;14,11;70;117,7;2,03;BAD_HANDOVER
20810;4,199054868;7,166666667;11,79425037;31,40756989;0,947530641;0,688303113;0;-100,09;-2,1;15;70;18,4;2,2;BAD_HANDOVER
20811;3,194121709;5,666666667;11,64445122;31,4365654;0,937233443;0,130942464;0;-91,48;1,98;11,2;70;59,5;1,71;BAD_HANDOVER
20812;8,313514005;23,83333333;11,13151649;31,44529343;1,024591601;3,878144264;0;-100,33;0,17;13,87;70;35,1;1,89;BAD_HANDOVER
20813;3,708477447;16,5;12,58755763;31,48106194;1,11553336;2,894602895;0;-103,6;-1,02;15;70;7;2,25;BAD_HANDOVER
20814;4,408725369;5,666666667;11,61428572;31,49282074;0,926216893;0,302749157;0;-95;2,39;10,74;72,22;104,8;1,64;BAD_HANDOVER
20815;11,24146017;29,5;10,51056813;31,52079391;1,256641976;5,814447165;0;-101;-0,81;14,85;70;42,9;1,82;BAD_HANDOVER
20816;3,292696409;5,333333333;11,92041969;31,52873802;0,995502815;0,099006891;0;-98,52;-0,2;13,47;70;85,7;1,86;BAD_HANDOVER
20817;4,190969315;5,833333333;14,16342116;31,54771233;1,034739552;0,336118221;0;-96,94;1,33;14,1;70;8,2;1,92;BAD_HANDOVER
20818;4,734369192;7,166666667;11,52254921;31,55094528;1,00432809;0,482644081;0;-94,36;3,02;11,33;75,17;54,8;1,34;BAD_HANDOVER
20819;4,164669824;6;13,61516767;31,62260437;0,986667566;0,385825872;0;-90,74;3,25;10,1;76,7;105,9;1,42;BAD_HANDOVER
20820;5,150155629;7,5;10,92336798;31,64507103;1,00104903;0,673171043;0;-92,66;1,24;12,1;70;67,9;1,68;BAD_HANDOVER
20821;5,702313438;12,16666667;11,33363721;31,67571449;1,056998736;1,641848326;0;-99,17;-1,25;13,37;70;106,4;2,02;BAD_HANDOVER
20822;4,321249073;10;14,88916706;31,69757652;1,011623619;1,036573172;0;-91,62;1,55;11,93;70;119,6;1,7;BAD_HANDOVER
20823;3,983532372;8,166666667;11,83311361;31,74018669;1,042833016;1,560703397;0;-94,98;3,31;12,36;70;53;1,8;BAD_HANDOVER
20824;8,05641037;12,16666667;11,40708826;31,76739883;1,027758067;1,491883993;0;-92,78;1,89;12,47;70;66,6;1,8;BAD_HANDOVER
20825;8,399930804;8,833333333;13,14423816;31,78099632;1,050270266;0,939308882;0;-90,63;3,7;10,41;70,94;48,4;1,58;BAD_HANDOVER
20826;8,213422394;13,66666667;11,88711297;31,79391098;1,100676838;2,576876402;0;-101,4;-0,27;14,56;70;46,2;1,98;BAD_HANDOVER
20827;4,040449931;5,166666667;13,91595619;31,81757355;1,000230681;0,016446233;0;-98,07;-0,54;13,54;70;62,6;1,97;BAD_HANDOVER
20828;5,774304743;12,16666667;13,30051122;31,82112503;1,000779312;1,573457241;0;-94,12;0,79;14,19;70;68,8;2,05;BAD_HANDOVER
20829;5,673773016;8,666666667;13,26481367;31,82376099;1,086818108;1,098268867;0;-91,51;1,44;12,78;70;70,7;1,82;BAD_HANDOVER
20830;4,622098385;8,5;13,18080619;31,82442474;1,043508263;1,112992644;0;-91,25;3,81;10,78;70;32,8;1,53;BAD_HANDOVER
20831;10,01608229;23,16666667;11,32774545;31,83592415;1,24209424;4,195312381;0;-91,92;1,67;13,38;70,41;66,5;1,81;BAD_HANDOVER
20832;4,691863225;21,16666667;12,42418127;31,87779045;1,043680511;3,053186774;0;-86,35;4,43;11,26;70;47,2;1,34;BAD_HANDOVER
20833;6,077912115;10,16666667;12,96943181;31,88429832;1,030969487;1,132836819;0;-105,11;-0,85;14,75;70;70,8;2,26;BAD_HANDOVER
20834;5,720446826;12,33333333;13,3214227;31,914711;1,158129934;2,537941098;0;-89,58;1,98;12,77;70;46,5;1,74;BAD_HANDOVER
20835;4,742161672;7,666666667;12,83325822;31,9266777;1,041898373;0,715222955;0;-98,45;1,3;14,55;70;60,3;1,76;BAD_HANDOVER
20836;3,276674784;5,166666667;13,32614251;31,92940903;0,846478833;0,1121943;0;-95,33;-0,14;13,42;70;77,3;1,85;BAD_HANDOVER
20837;6,417167931;8,666666667;12,40774301;31,93264771;1,085139291;1,618454456;0;-94,32;-0,13;14,18;70;53,3;2,04;BAD_HANDOVER
20838;6,997820343;13,83333333;10,54570309;32,00161743;1,008093603;1,599392653;0;-93,49;4,26;8,78;77,26;25,5;1,23;BAD_HANDOVER
20839;4,537386688;6,833333333;13,76353206;32,02152634;0,96552469;0,460663557;0;-91,22;3,26;11,49;73,24;30,5;1,64;BAD_HANDOVER
20840;5,075311559;5,5;11,4990966;32,03587723;1,001169369;0,347462773;0;-98,74;0,73;14,14;70;101,9;1,85;BAD_HANDOVER
20841;6,979972188;15,83333333;12,85319031;32,04183578;1,033234991;2,502878904;0;-95,76;-0,2;15;70;1,4;2,02;BAD_HANDOVER
20842;4,93413642;9,333333333;12,42466169;32,08862686;1,077135528;1,445616364;0;-87,93;3,27;12,07;70;36,8;1,64;BAD_HANDOVER
20843;4,857529692;5,333333333;13,83377467;32,09554291;0,917369733;0,139225125;0;-104,27;0,02;13,76;70;60,4;2,16;BAD_HANDOVER
20844;5,134631234;9;12,51514643;32,11219025;1,050887361;1,231984377;0;-94,85;1,64;12,4;70;30,4;1,62;BAD_HANDOVER
20845;5,103506319;7,166666667;12,04068039;32,1171875;1,057977659;1,35306108;0;-98,52;-0,48;13,11;70;97,6;1,83;BAD_HANDOVER
20846;7,98900291;10,33333333;12,5865749;32,12435532;1,082070819;1,591315627;0;-101,65;-1,28;15;70;95,7;1,95;BAD_HANDOVER
20847;4,052253492;5,666666667;12,74768099;32,14692688;0,988082149;0,192856073;0;-99,16;-1,94;15;70;75,4;2,17;BAD_HANDOVER
20848;4,415001185;5,833333333;12,62829002;32,1724968;1,006811916;0,50563693;0;-102,47;-1,76;15;70;14,3;2,23;BAD_HANDOVER
20849;6,085193797;9;10,68456206;32,18917465;1,116200552;0,99838686;0;-104,58;1,02;12,98;70;111,2;2,16;BAD_HANDOVER
20850;4,864972488;9,166666667;12,42805915;32,19508743;1,062058951;1,992344499;0;-87,42;3,49;11,61;72;24,2;1,46;BAD_HANDOVER
20851;4,088049144;9;11,12057064;32,20101547;1,007763461;1,178956151;0;-96,65;-0,45;13,84;70;84,1;1,89;BAD_HANDOVER
20852;7,465042201;20,5;12,49525041;32,24462509;1,11538808;3,521674156;0;-105,26;-3,34;15;70;19,5;2,4;BAD_HANDOVER
20853;5,827767861;35,16666667;13,49994524;32,2771759;1,102905194;5,643660188;0;-97,12;0,28;13,25;70;70,1;1,82;BAD_HANDOVER
20854;6,473596591;11,33333333;12,17670752;32,28255463;1,101373864;2,031536818;0;-96,54;0,6;13,94;70;83,7;2,08;BAD_HANDOVER
20855;9,831875991;34,16666667;12,29672278;32,28391647;1,009388652;5,364849567;0;-90,75;0,89;13,14;70;88,1;1,96;BAD_HANDOVER
20856;5,773084025;7,5;12,38220973;32,29708099;0,901704313;0,355657935;0;-97,74;-1,45;15;70;55,8;2,03;BAD_HANDOVER
20857;5,485747787;5,666666667;10,381337;32,37311935;1,004454833;0,228849173;0;-97,41;-0,46;14,31;70;47,7;1,8;BAD_HANDOVER
20858;6,102230556;24;11,81345675;32,40434647;1,034264323;3,5602988;0;-93,44;2,33;9,38;75,55;110,8;1,4;BAD_HANDOVER
20859;5,159561849;7,833333333;13,16119202;32,46186066;1,079190753;1,50049758;0;-93,11;0,24;12,84;70;100,8;1,76;BAD_HANDOVER
20860;4,442356951;5,833333333;12,34029174;32,47576141;1,011538035;0,423578978;0;-95,37;-0,41;14,64;70;34,6;2,01;BAD_HANDOVER
20861;5,828219282;10,5;13,29922274;32,56106186;1,023994873;0,893012047;0;-95,04;0,84;14,29;70;97,3;1,87;BAD_HANDOVER
